181.95,189.32,201.87,0.87954,1.0828,1.2311,-2500.0,-2500.0,-2500.0,0.41457,0.31191,0.16185
188.38,195.72,207.3,0.89139,1.0794,1.211,-2500.0,-2500.0,-2500.0,0.39878,0.34111,0.2909
181.16,188.66,200.24,0.88758,1.0845,1.2219,-2500.0,-2500.0,-2500.0,0.41864,0.33772,0.27813
187.38,195.09,205.64,0.90002,1.084,1.2044,-2500.0,-2500.0,-2500.0,0.41062,0.38206,0.41471
169.91,179.11,192.05,0.86965,1.1113,1.2779,-2500.0,-2500.0,-2500.0,0.55727,0.47702,0.24391
184.24,192.92,205.87,0.87814,1.0965,1.2488,-2500.0,-2500.0,-2500.0,0.45093,0.37356,0.14301
173.14,182.38,194.56,0.8786,1.1096,1.263,-2500.0,-2500.0,-2500.0,0.50601,0.41066,0.20324
184.67,193.08,204.9,0.88796,1.0932,1.2312,-2500.0,-2500.0,-2500.0,0.43296,0.35983,0.20423
174.46,176.88,184.0,0.92409,1.028,1.1124,-2500.0,-2500.0,-2500.0,0.31812,0.46439,0.31098
178.57,181.82,188.44,0.93097,1.0368,1.1137,-2500.0,-2500.0,-2500.0,0.2921,0.4131,0.36871
174.38,176.92,183.59,0.92862,1.0294,1.1085,-2500.0,-2500.0,-2500.0,0.29473,0.48575,0.28066
178.66,182.04,187.95,0.93812,1.0382,1.1067,-2500.0,-2500.0,-2500.0,0.28993,0.42241,0.30875
160.38,172.48,185.24,0.86692,1.1571,1.3351,-2500.0,-2500.0,-2500.0,0.56253,0.41775,0.38964
171.49,184.11,197.4,0.86993,1.1527,1.3255,-2500.0,-2500.0,-2500.0,0.44938,0.33275,0.32398
157.69,169.46,180.12,0.88341,1.1617,1.3164,-2500.0,-2500.0,-2500.0,0.61307,0.51127,0.51348
173.92,185.79,196.14,0.89725,1.1413,1.272,-2500.0,-2500.0,-2500.0,0.34417,0.27999,0.33976
182.11,190.96,200.59,0.90633,1.0995,1.2133,-2500.0,-2500.0,-2500.0,0.4014,0.39894,0.40111
185.18,194.81,204.26,0.90971,1.1067,1.2167,-2500.0,-2500.0,-2500.0,0.35376,0.38249,0.41176
180.87,188.73,196.78,0.91975,1.0888,1.1838,-2500.0,-2500.0,-2500.0,0.4846,0.46446,0.40536
185.14,193.76,201.58,0.92394,1.0953,1.1855,-2500.0,-2500.0,-2500.0,0.36565,0.36772,0.339
215.66,215.85,222.18,0.94385,1.0019,1.0615,-2500.0,-2500.0,-2500.0,0.31537,0.37274,0.17992
217.84,218.59,224.65,0.94671,1.007,1.0637,-2500.0,-2500.0,-2500.0,0.29772,0.4248,0.14416
210.24,211.3,217.45,0.94425,1.0101,1.0698,-2500.0,-2500.0,-2500.0,0.7213,0.79116,0.63467
213.29,214.62,220.55,0.94696,1.0126,1.0693,-2500.0,-2500.0,-2500.0,0.62802,0.68722,0.56707
180.07,159.36,162.44,0.96756,0.77034,0.80073,-2500.0,-2500.0,-2500.0,0.90297,0.95237,0.88289
159.63,159.32,165.02,0.9268,1.011,1.0958,-2500.0,-2500.0,-2500.0,0.94346,0.95512,0.90561
156.78,129.94,130.92,0.98705,0.68579,0.69642,-2500.0,-2500.0,-2500.0,0.85679,0.98224,0.82188
146.11,144.51,148.17,0.95724,0.97927,1.0267,-2500.0,-2500.0,-2500.0,0.93526,0.96704,0.87514
157.82,172.79,186.48,0.85845,1.1988,1.3967,-2500.0,-2500.0,-2500.0,0.53405,0.52383,0.4165
170.74,185.42,198.86,0.86944,1.1796,1.357,-2500.0,-2500.0,-2500.0,0.47206,0.4008,0.33765
162.02,176.5,188.67,0.87501,1.1867,1.3563,-2500.0,-2500.0,-2500.0,0.52615,0.32192,0.29438
172.52,186.46,197.56,0.89077,1.1683,1.3116,-2500.0,-2500.0,-2500.0,0.44472,0.2457,0.31314
181.32,191.83,202.67,0.89593,1.1192,1.2493,-2500.0,-2500.0,-2500.0,0.36127,0.26078,0.31036
185.78,196.23,206.06,0.90692,1.1157,1.2303,-2500.0,-2500.0,-2500.0,0.37373,0.35452,0.36559
180.6,190.72,199.93,0.9099,1.1151,1.2256,-2500.0,-2500.0,-2500.0,0.39548,0.43574,0.36129
184.52,194.65,203.24,0.91724,1.1129,1.2133,-2500.0,-2500.0,-2500.0,0.42026,0.48163,0.49608
125.12,118.45,117.66,1.0137,0.89635,0.88426,-2500.0,-2500.0,-2500.0,0.58516,0.6568,0.63732
144.35,136.29,135.55,1.0114,0.89142,0.88142,-2500.0,-2500.0,-2500.0,0.59826,0.66645,0.68833
116.34,110.33,109.09,1.0228,0.89929,0.8792,-2500.0,-2500.0,-2500.0,0.48988,0.5561,0.60407
133.17,125.58,123.73,1.03,0.88938,0.86345,-2500.0,-2500.0,-2500.0,0.53227,0.60299,0.61206
116.66,114.68,113.64,1.0183,0.9662,0.9488,-2500.0,-2500.0,-2500.0,0.58278,0.63306,0.59529
126.52,124.07,122.46,1.0265,0.96185,0.93701,-2500.0,-2500.0,-2500.0,0.6128,0.64916,0.60577
120.15,118.73,117.83,1.0152,0.97636,0.96179,-2500.0,-2500.0,-2500.0,0.69056,0.71841,0.69568
128.97,127.08,125.42,1.0267,0.97104,0.94578,-2500.0,-2500.0,-2500.0,0.66814,0.706,0.64167
205.04,197.91,195.52,1.0246,0.93171,0.9093,-2500.0,-2500.0,-2500.0,0.25917,0.36892,0.45193
207.6,201.16,198.32,1.0289,0.93891,0.91254,-2500.0,-2500.0,-2500.0,0.26865,0.33524,0.40925
204.82,198.17,195.46,1.028,0.93619,0.91072,-2500.0,-2500.0,-2500.0,0.23263,0.32785,0.42779
207.21,201.61,198.46,1.032,0.94666,0.91735,-2500.0,-2500.0,-2500.0,0.30808,0.30725,0.36783
92.085,86.399,80.258,1.1813,0.87522,0.75199,-2500.0,-2500.0,-2500.0,0.75145,0.58732,0.63606
106.76,99.009,91.579,1.192,0.85812,0.73433,-2500.0,-2500.0,-2500.0,0.79736,0.63423,0.65493
79.14,70.455,60.837,1.3401,0.79302,0.59307,-2500.0,-2500.0,-2500.0,0.57494,0.33836,0.36154
98.927,86.911,73.256,1.4072,0.7722,0.54884,-2500.0,-2500.0,-2500.0,0.59862,0.32772,0.36748
92.628,82.083,71.461,1.3192,0.78529,0.59592,-2500.0,-2500.0,-2500.0,0.571,0.34486,0.38876
107.98,95.156,81.851,1.3529,0.77664,0.57467,-2500.0,-2500.0,-2500.0,0.59855,0.36991,0.4019
88.117,77.825,67.43,1.3318,0.78023,0.58609,-2500.0,-2500.0,-2500.0,0.53743,0.29996,0.37272
103.36,90.478,77.179,1.3738,0.7665,0.55818,-2500.0,-2500.0,-2500.0,0.59689,0.33304,0.36618
80.689,66.585,54.904,1.4717,0.68098,0.46304,-2500.0,-2500.0,-2500.0,0.55761,0.3512,0.41215
84.976,70.286,58.177,1.4609,0.68426,0.46878,-2500.0,-2500.0,-2500.0,0.53868,0.31132,0.39334
83.053,68.441,55.879,1.5008,0.67909,0.45278,-2500.0,-2500.0,-2500.0,0.54645,0.28881,0.3954
86.951,71.866,58.282,1.5217,0.68313,0.44913,-2500.0,-2500.0,-2500.0,0.57047,0.29236,0.42539
48.614,31.587,34.224,1.0194,0.66806,0.83634,-2500.0,-2500.0,-2500.0,0.55317,0.84091,0.55246
101.5,87.948,90.659,0.91424,0.84324,0.95806,-2500.0,-2500.0,-2500.0,0.69395,0.93658,0.67613
62.121,16.711,16.184,1.1476,0.13217,0.098247,-2500.0,-2500.0,-2500.0,0.39631,0.71291,0.45793
134.1,96.6,98.372,0.93509,0.53105,0.54862,-2500.0,-2500.0,-2500.0,0.35925,0.97275,0.39043
109.75,69.336,69.851,0.93007,0.44095,0.4384,-2500.0,-2500.0,-2500.0,0.44265,0.9498,0.4722
143.97,90.318,88.598,0.97841,0.47761,0.45754,-2500.0,-2500.0,-2500.0,0.54001,0.91674,0.52934
108.83,75.15,75.383,0.94363,0.49265,0.4875,-2500.0,-2500.0,-2500.0,0.39051,0.95942,0.39875
139.14,127.48,121.7,1.0995,0.83629,0.76104,-2500.0,-2500.0,-2500.0,0.9455,0.95439,0.94324
64.717,76.64,33.441,5.7016,1.4335,0.26537,-2500.0,-2500.0,-2500.0,0.78107,0.58396,0.61375
70.281,80.356,36.156,5.0646,1.3226,0.26576,-2500.0,-2500.0,-2500.0,0.80426,0.54316,0.61858
62.859,80.677,28.37,8.2154,1.6508,0.20341,-2500.0,-2500.0,-2500.0,0.66011,0.58239,0.61349
64.811,76.396,33.748,6.0258,1.4549,0.27261,-2500.0,-2500.0,-2500.0,0.78931,0.33181,0.49003
7.8121,7.1748,5.8629,1.4333,0.92417,0.71752,-2500.0,-2500.0,-2500.0,0.95029,0.85421,0.8673
24.738,22.082,19.476,1.2774,0.84319,0.67957,-2500.0,-2500.0,-2500.0,0.92212,0.81438,0.83029
8.8656,7.7235,5.7708,1.6466,0.85631,0.56009,-2500.0,-2500.0,-2500.0,0.93639,0.79609,0.84167
19.956,16.378,13.733,1.3971,0.73235,0.53098,-2500.0,-2500.0,-2500.0,0.89716,0.78874,0.82813
12.564,11.697,9.4415,1.537,0.89203,0.5841,-2500.0,-2500.0,-2500.0,0.92266,0.7889,0.84266
32.882,21.45,18.447,1.3641,0.48478,0.33963,-2500.0,-2500.0,-2500.0,0.73537,0.74543,0.73957
12.985,12.023,9.8141,1.4191,0.90453,0.65788,-2500.0,-2500.0,-2500.0,0.94424,0.82735,0.8586
21.925,19.537,16.154,1.4636,0.80962,0.5609,-2500.0,-2500.0,-2500.0,0.92012,0.7925,0.84357
3.2115,3.2275,3.0041,1.131,1.0078,0.89936,-2500.0,-2500.0,-2500.0,0.99596,0.94771,0.94832
3.115,3.1246,2.969,1.1014,1.0058,0.91707,-2500.0,-2500.0,-2500.0,0.99695,0.95219,0.9523
3.6253,3.6473,3.3771,1.1659,1.0122,0.86873,-2500.0,-2500.0,-2500.0,0.99358,0.93065,0.93139
3.4034,3.4113,3.2839,1.0787,1.0046,0.93244,-2500.0,-2500.0,-2500.0,0.99658,0.95102,0.95009
91.279,134.81,177.31,0.57781,2.1929,3.812,-2500.0,-2500.0,-2500.0,0.58543,0.64072,0.45569
100.34,143.13,183.9,0.60928,2.0533,3.4187,-2500.0,-2500.0,-2500.0,0.52511,0.63261,0.38559
107.36,142.53,173.95,0.67559,1.7795,2.6799,-2500.0,-2500.0,-2500.0,0.43679,0.57166,-0.21553
112.67,143.36,170.16,0.74451,1.6644,2.4238,-2500.0,-2500.0,-2500.0,0.59656,0.50745,0.23717
147.17,141.78,134.01,1.3286,1.0927,1.2791,-2500.0,-2500.0,-2500.0,0.6938,0.78883,0.44655
116.61,150.27,180.46,0.74474,1.7372,2.6193,-2500.0,-2500.0,-2500.0,0.55251,0.44252,0.24889
170.66,137.93,98.942,1.9451,0.65299,0.33613,-2500.0,-2500.0,-2500.0,0.97292,0.96564,0.92703
148.51,141.05,129.66,1.3251,0.96217,0.93172,-2500.0,-2500.0,-2500.0,0.81848,0.8853,0.52811
92.202,77.382,59.096,1.6378,0.73624,0.47989,-2500.0,-2500.0,-2500.0,0.96584,0.90858,0.85018
132.98,110.78,84.328,1.7179,0.69682,0.41333,-2500.0,-2500.0,-2500.0,0.98183,0.97363,0.93342
129.23,107.98,82.908,1.6658,0.71226,0.43842,-2500.0,-2500.0,-2500.0,0.96411,0.97238,0.92081
143.27,118.8,87.773,1.8141,0.68795,0.38111,-2500.0,-2500.0,-2500.0,0.9907,0.9823,0.96396
143.09,180.87,220.84,0.67072,1.5981,2.3843,-2500.0,-2500.0,-2500.0,0.49457,0.36961,0.2215
149.64,187.12,225.09,0.69097,1.5642,2.2648,-2500.0,-2500.0,-2500.0,0.47346,0.52412,0.3522
149.5,187.07,224.51,0.69429,1.5657,2.2553,-2500.0,-2500.0,-2500.0,0.50187,0.56082,0.42281
155.24,193.01,229.36,0.70809,1.546,2.1834,-2500.0,-2500.0,-2500.0,0.45973,0.54675,0.51006
110.87,151.63,191.53,0.6263,1.8733,2.9953,-2500.0,-2500.0,-2500.0,0.59923,0.45095,0.40161
124.91,164.89,204.92,0.64731,1.745,2.697,-2500.0,-2500.0,-2500.0,0.51903,0.3442,0.31865
120.38,161.68,200.44,0.65058,1.8049,2.775,-2500.0,-2500.0,-2500.0,0.59092,0.41693,0.36932
132.38,171.86,210.95,0.66367,1.6864,2.5416,-2500.0,-2500.0,-2500.0,0.52376,0.31656,0.33585
87.692,85.312,79.142,1.1662,0.94602,0.81275,-2500.0,-2500.0,-2500.0,0.85323,0.82758,0.82938
93.087,95.495,97.132,1.0332,1.0371,1.0331,-2500.0,-2500.0,-2500.0,0.75086,0.73517,0.71802
73.005,70.04,63.003,1.2414,0.92164,0.74299,-2500.0,-2500.0,-2500.0,0.70354,0.63112,0.65237
93.673,95.905,96.438,1.0689,1.0351,1.0022,-2500.0,-2500.0,-2500.0,0.74529,0.69227,0.67808
72.607,70.24,62.304,1.2817,0.93866,0.73354,-2500.0,-2500.0,-2500.0,0.70829,0.60916,0.64061
96.916,95.588,93.051,1.0592,0.9781,0.92439,-2500.0,-2500.0,-2500.0,0.80049,0.81699,0.81028
111.1,109.7,107.49,1.0428,0.97797,0.93822,-2500.0,-2500.0,-2500.0,0.65647,0.66969,0.68083
56.596,57.081,54.172,1.1006,1.0455,0.95281,-2500.0,-2500.0,-2500.0,0.90386,0.89605,0.89368
86.574,85.87,83.151,1.0636,1.0092,0.94917,-2500.0,-2500.0,-2500.0,0.68921,0.6651,0.69656
97.942,96.35,91.935,1.1683,0.95634,0.84269,-2500.0,-2500.0,-2500.0,0.87503,0.85691,0.85318
140.69,140.82,141.86,0.98546,1.0017,1.0165,-2500.0,-2500.0,-2500.0,0.84375,0.79733,0.80366
105.47,103.98,99.394,1.157,0.96079,0.85561,-2500.0,-2500.0,-2500.0,0.93896,0.92502,0.92087
148.22,148.89,149.98,0.98548,1.0091,1.0242,-2500.0,-2500.0,-2500.0,0.95662,0.94025,0.9452
139.14,138.67,140.98,0.96675,0.99319,1.0285,-2500.0,-2500.0,-2500.0,0.92268,0.87297,0.86054
132.02,130.93,131.07,0.99785,0.9832,0.9857,-2500.0,-2500.0,-2500.0,0.90525,0.89671,0.90239
128.94,128.77,130.62,0.97258,0.9974,1.0262,-2500.0,-2500.0,-2500.0,0.97417,0.94341,0.94903
127.83,126.8,126.98,0.99831,0.98306,0.98581,-2500.0,-2500.0,-2500.0,0.9767,0.96711,0.96049
148.06,145.81,146.92,0.9864,0.96653,0.98017,-2500.0,-2500.0,-2500.0,0.64813,0.66022,0.67163
105.5,100.33,98.973,1.0441,0.89073,0.86246,-2500.0,-2500.0,-2500.0,0.78761,0.77773,0.7625
147.88,146.1,146.95,0.9902,0.97261,0.98253,-2500.0,-2500.0,-2500.0,0.64416,0.65418,0.68954
102.09,97.315,95.887,1.0514,0.88938,0.85782,-2500.0,-2500.0,-2500.0,0.77815,0.76732,0.74765
140.47,143.37,148.97,0.92622,1.0419,1.125,-2500.0,-2500.0,-2500.0,0.45874,0.53371,0.36041
148.81,151.31,155.88,0.94225,1.0342,1.0976,-2500.0,-2500.0,-2500.0,0.47209,0.51278,0.34213
142.63,144.93,149.58,0.93876,1.0325,1.0999,-2500.0,-2500.0,-2500.0,0.49075,0.50261,0.32505
149.17,151.47,155.1,0.95367,1.0313,1.0814,-2500.0,-2500.0,-2500.0,0.5373,0.48282,0.37109
121.14,125.73,131.47,0.91442,1.0773,1.1783,-2500.0,-2500.0,-2500.0,0.53358,0.61397,0.46245
137.66,141.16,146.63,0.92669,1.0518,1.1351,-2500.0,-2500.0,-2500.0,0.52521,0.61515,0.4344
125.85,130.54,135.6,0.92664,1.0758,1.161,-2500.0,-2500.0,-2500.0,0.49678,0.53863,0.39627
137.09,140.23,145.01,0.93516,1.0468,1.1194,-2500.0,-2500.0,-2500.0,0.46463,0.54269,0.3747
185.74,182.95,183.95,0.98911,0.97012,0.98082,-2500.0,-2500.0,-2500.0,0.49233,0.57889,0.51127
190.0,187.62,188.25,0.99334,0.97516,0.9817,-2500.0,-2500.0,-2500.0,0.43363,0.59297,0.50166
184.57,182.1,182.73,0.99306,0.9734,0.9802,-2500.0,-2500.0,-2500.0,0.43613,0.56433,0.49835
188.51,186.58,186.71,0.99856,0.97957,0.98098,-2500.0,-2500.0,-2500.0,0.41925,0.59282,0.50184
130.03,133.23,137.91,0.93321,1.0501,1.1254,-2500.0,-2500.0,-2500.0,0.50147,0.57697,0.34862
143.77,145.9,149.77,0.94898,1.0299,1.0854,-2500.0,-2500.0,-2500.0,0.51094,0.51957,0.34911
133.24,136.1,139.98,0.94519,1.0434,1.1039,-2500.0,-2500.0,-2500.0,0.54445,0.57842,0.40096
142.97,144.72,147.76,0.95926,1.0247,1.0682,-2500.0,-2500.0,-2500.0,0.50696,0.44487,0.36598
145.93,147.63,151.7,0.94699,1.0234,1.0808,-2500.0,-2500.0,-2500.0,0.50079,0.50604,0.30074
151.18,152.33,155.26,0.96262,1.0153,1.0548,-2500.0,-2500.0,-2500.0,0.6258,0.4963,0.46401
146.9,148.33,151.22,0.96213,1.0195,1.0598,-2500.0,-2500.0,-2500.0,0.60982,0.50197,0.38614
151.7,152.7,154.73,0.97397,1.0132,1.0403,-2500.0,-2500.0,-2500.0,0.64378,0.56344,0.55456
180.7,178.54,178.15,1.0044,0.97629,0.97202,-2500.0,-2500.0,-2500.0,0.43364,0.50706,0.52461
184.13,182.53,181.78,1.0083,0.98281,0.97472,-2500.0,-2500.0,-2500.0,0.5085,0.49058,0.46128
178.92,177.34,176.49,1.0096,0.9824,0.97308,-2500.0,-2500.0,-2500.0,0.43953,0.46633,0.50011
183.03,181.94,180.87,1.0118,0.98811,0.97655,-2500.0,-2500.0,-2500.0,0.50865,0.4182,0.49902
35.869,37.824,25.819,2.147,1.124,0.52468,-2500.0,-2500.0,-2500.0,0.9589,0.93827,0.94054
42.033,47.16,27.552,2.8239,1.2348,0.4639,-2500.0,-2500.0,-2500.0,0.97392,0.89542,0.91945
42.344,45.518,30.906,2.1792,1.1631,0.53439,-2500.0,-2500.0,-2500.0,0.96594,0.94496,0.94868
65.061,74.864,42.504,3.0857,1.3131,0.43708,-2500.0,-2500.0,-2500.0,0.9842,0.9224,0.95011
36.81,40.116,26.212,2.337,1.2045,0.52967,-2500.0,-2500.0,-2500.0,0.95215,0.92853,0.93132
39.237,41.972,28.826,2.1445,1.1516,0.5484,-2500.0,-2500.0,-2500.0,0.96525,0.93065,0.94058
30.656,34.148,23.296,2.1499,1.279,0.59804,-2500.0,-2500.0,-2500.0,0.97114,0.94782,0.94814
33.456,36.859,25.249,2.1302,1.2142,0.57097,-2500.0,-2500.0,-2500.0,0.96312,0.94889,0.95616
65.33,75.841,34.271,4.7647,1.3348,0.30719,-2500.0,-2500.0,-2500.0,0.89362,0.73351,0.83472
67.55,77.117,36.522,4.2469,1.2988,0.34922,-2500.0,-2500.0,-2500.0,0.91782,0.77835,0.83741
38.735,43.319,25.663,2.8967,1.252,0.44799,-2500.0,-2500.0,-2500.0,0.99109,0.9612,0.96494
52.669,60.682,30.419,3.9559,1.3257,0.3496,-2500.0,-2500.0,-2500.0,0.96161,0.79905,0.85009
12.72,15.228,13.027,1.3647,1.4192,1.0426,-2500.0,-2500.0,-2500.0,0.95826,0.97528,0.96178
12.089,14.697,12.204,1.4402,1.4645,1.0205,-2500.0,-2500.0,-2500.0,0.92286,0.94477,0.92454
18.223,22.126,19.118,1.3615,1.4731,1.0894,-2500.0,-2500.0,-2500.0,0.96256,0.9809,0.96784
11.915,14.9,12.122,1.5203,1.5565,1.029,-2500.0,-2500.0,-2500.0,0.9203,0.93871,0.92864
29.347,34.077,29.391,1.4349,1.4167,0.99875,-2500.0,-2500.0,-2500.0,0.93073,0.9458,0.94737
31.384,38.03,33.236,1.3488,1.474,1.102,-2500.0,-2500.0,-2500.0,0.93915,0.95445,0.95806
27.376,33.814,27.123,1.6183,1.5637,0.97288,-2500.0,-2500.0,-2500.0,0.90636,0.929,0.94514
40.54,50.707,43.735,1.3516,1.5707,1.1621,-2500.0,-2500.0,-2500.0,0.95447,0.96932,0.97053
42.321,46.739,41.74,1.3439,1.3159,0.98702,-2500.0,-2500.0,-2500.0,0.92758,0.94822,0.94304
40.164,46.427,41.789,1.2859,1.3586,1.0753,-2500.0,-2500.0,-2500.0,0.9486,0.93855,0.94513
25.528,31.908,26.095,1.5792,1.6045,1.0351,-2500.0,-2500.0,-2500.0,0.94808,0.95188,0.96198
29.252,34.138,29.832,1.3312,1.3726,1.0347,-2500.0,-2500.0,-2500.0,0.97477,0.97798,0.98446
25.897,29.815,26.466,1.4601,1.3758,0.98225,-2500.0,-2500.0,-2500.0,0.9593,0.951,0.94814
120.36,127.7,139.64,0.84675,1.1485,1.3579,-2500.0,-2500.0,-2500.0,0.99478,0.98883,0.9906
26.705,30.331,25.292,1.4698,1.2948,0.89194,-2500.0,-2500.0,-2500.0,0.94662,0.9555,0.95493
110.6,118.22,128.67,0.84841,1.1616,1.3728,-2500.0,-2500.0,-2500.0,0.99755,0.99261,0.99173
97.225,103.98,110.74,0.97863,1.2295,1.276,-2500.0,-2500.0,-2500.0,0.98225,0.98419,0.98001
98.796,105.72,111.6,0.91715,1.1711,1.2787,-2500.0,-2500.0,-2500.0,0.99687,0.99249,0.99284
31.319,39.211,32.904,1.5498,1.6366,1.0724,-2500.0,-2500.0,-2500.0,0.9244,0.91612,0.916
